Car,Class,Driver,Lap,Lap Time,Session Time,Flag,Location,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12,SP1,SP4
14,GTD,Jack Hawksworth,26,1:31.705,1900-01-01 00:50:06.429000,Green,Track,3.464,12.526,0.563,13.757,10.504000000000001,9.802,0.5720000000000001,13.475,10.269,10.0,2.371,4.402,140.481,141.847
57,GTD,Katherine Legge,26,1:31.524,1900-01-01 00:50:06.930000,Green,Track,3.3289999999999997,12.616,0.5660000000000001,13.747,10.382,9.76,0.569,13.383,10.302999999999999,10.096,2.374,4.399,139.737,142.595
12,GTD,Townsend Bell,26,1:31.652,1900-01-01 00:50:07.692000,Green,Track,3.3539999999999996,12.759,0.5720000000000001,13.683,10.31,9.811,0.574,13.253,10.356,10.154,2.387,4.439,138.27100000000002,141.35299999999998
96,GTD,Bill Auberlen,26,1:32.273,1900-01-01 00:50:10.209000,Green,Track,3.552,12.637,0.56,13.802,10.562000000000001,9.755,0.564,13.312999999999999,10.417,10.341,2.385,4.385,141.234,143.859
44,GTD,Andy Lally,26,1:32.882,1900-01-01 00:50:11.543000,Green,Track,3.685,12.652000000000001,0.5710000000000001,14.128,10.529000000000002,9.797,0.575,13.171,10.168,10.642999999999999,2.45,4.513,138.513,141.107
8,GTD,Ryan Dalziel,26,1:33.373,1900-01-01 00:50:11.945000,Green,Track,3.5,12.637,0.5770000000000001,13.895,10.468,9.936,0.584,13.235999999999999,10.458,11.110999999999999,2.443,4.5280000000000005,137.07299999999998,138.93200000000002
48,GTD,Bryan Sellers,26,1:33.174,1900-01-01 00:50:12.141000,Green,Track,3.702,12.901,0.568,13.91,10.635,9.758,0.5710000000000001,13.27,10.357999999999999,10.636,2.411,4.454,139.245,142.095
74,GTD,Lawson Aschenbach,26,1:33.251,1900-01-01 00:50:12.415000,Green,Track,3.7510000000000003,12.91,0.569,14.017999999999999,10.630999999999998,9.725,0.5710000000000001,13.529000000000002,10.294,10.376,2.4219999999999997,4.455,139.0,142.095
76,GTD,Paul Holton,26,1:33.131,1900-01-01 00:50:12.968000,Green,Track,3.4819999999999998,12.972000000000001,0.579,14.044,10.59,9.885,0.581,13.345,10.277999999999999,10.443,2.424,4.508,136.599,139.65
6,DPi,Dane Cameron,28,1:23.097,1900-01-01 00:51:07.686000,Green,Track,2.977,10.88,0.514,12.654000000000002,9.622,8.686,0.545,12.542,9.604,9.123,2.0669999999999997,3.883,153.873,148.874
77,DPi,Tristan Nunez,28,1:23.217,1900-01-01 00:51:09.112000,Green,Track,2.852,10.873,0.499,12.694,9.731,8.593,0.506,12.61,9.726,9.171,2.0869999999999997,3.875,158.499,160.349
7,DPi,Ricky Taylor,28,1:23.039,1900-01-01 00:51:10.091000,Green,Track,2.89,10.945,0.499,12.624,9.529,8.664,0.532,12.57,9.738999999999999,9.077,2.075,3.895,158.499,152.512
31,DPi,Felipe Nasr,28,1:23.058,1900-01-01 00:51:10.574000,Green,Track,2.85,11.209000000000001,0.511,12.645,9.56,8.738,0.511,12.339,9.394,9.276,2.102,3.923,154.77700000000002,158.78
55,DPi,Harry Tincknell,28,1:23.424,1900-01-01 00:51:11.864000,Green,Track,2.966,11.142999999999999,0.507,12.888,9.501,8.706,0.508,12.419,9.633,9.165,2.099,3.889,155.998,159.717
10,DPi,Jordan Taylor,28,1:23.262,1900-01-01 00:51:12.394000,Green,Track,2.96,11.099,0.506,12.741,9.69,8.732000000000001,0.512,12.323,9.577,9.113999999999999,2.088,3.92,156.306,158.469
84,DPi,Stephen Simpson,28,1:23.156,1900-01-01 00:51:12.912000,Green,Track,2.992,10.985,0.508,12.607000000000001,9.602,8.775,0.514,12.591,9.494,9.059,2.09,3.9389999999999996,155.691,157.85299999999998
5,DPi,Filipe Albuquerque,28,1:23.360,1900-01-01 00:51:13.381000,Green,Track,3.071,11.122,0.508,12.683,9.7,8.693,0.518,12.448,9.498,9.141,2.075,3.903,155.691,156.634
54,DPi,Colin Braun,28,1:23.505,1900-01-01 00:51:14.341000,Green,Track,2.926,11.177,0.501,12.785,9.822000000000001,8.578,0.501,12.464,9.555,9.232999999999999,2.094,3.8689999999999998,157.866,161.94899999999998
85,DPi,Tristan Vautier,28,1:23.556,1900-01-01 00:51:14.956000,Green,Track,3.042,11.227,0.512,12.683,9.654,8.726,0.516,12.488,9.475,9.211,2.092,3.93,154.474,157.241
50,DPi,Will Owen,27,1:23.783,1900-01-01 00:51:15.847000,Green,Track,3.115,11.142999999999999,0.506,12.839,9.658999999999999,8.748,0.513,12.445,9.589,9.171,2.1109999999999998,3.944,156.306,158.161
14,GTD,Jack Hawksworth,27,1:32.123,1900-01-01 00:51:38.552000,Green,Track,3.475,12.517999999999999,0.563,13.800999999999998,10.485999999999999,9.713,0.57,13.838,10.265999999999998,10.078,2.384,4.431,140.481,142.344
73,GTD,Patrick Long,27,1:33.364,1900-01-01 00:51:39.554000,Green,Track,3.4419999999999997,12.552,0.57,13.814,10.337,9.967,0.578,14.716,10.288,10.229,2.4090000000000003,4.462,138.756,140.374
12,GTD,Townsend Bell,27,1:32.236,1900-01-01 00:51:39.928000,Green,Track,3.318,12.765999999999998,0.574,13.642999999999999,10.343,9.847000000000001,0.574,13.790999999999999,10.418,10.121,2.3930000000000002,4.448,137.789,141.35299999999998
57,GTD,Katherine Legge,27,1:33.302,1900-01-01 00:51:40.232000,Green,Track,3.406,12.693,0.5670000000000001,13.56,10.505999999999998,9.757,0.57,14.877,10.507,10.092,2.373,4.394,139.49,142.344
96,GTD,Bill Auberlen,27,1:30.890,1900-01-01 00:51:41.099000,Green,Track,3.43,12.468,0.56,13.568,10.331,9.684,0.561,13.29,10.319,10.02,2.33,4.329,141.234,144.628
44,GTD,Andy Lally,27,1:31.241,1900-01-01 00:51:42.784000,Green,Track,3.39,12.493,0.5710000000000001,13.673,10.325999999999999,9.805,0.5770000000000001,13.184000000000001,10.156,10.211,2.394,4.461,138.513,140.618
8,GTD,Ryan Dalziel,27,1:32.023,1900-01-01 00:51:43.968000,Green,Track,3.5269999999999997,12.569,0.574,13.907,10.34,9.895,0.585,13.24,10.248,10.207,2.419,4.512,137.789,138.695
48,GTD,Bryan Sellers,27,1:32.238,1900-01-01 00:51:44.379000,Green,Track,3.616,12.662,0.5660000000000001,13.92,10.379000000000001,9.761000000000001,0.5720000000000001,13.284,10.362,10.255,2.408,4.453,139.737,141.847
74,GTD,Lawson Aschenbach,27,1:32.710,1900-01-01 00:51:45.125000,Green,Track,3.6289999999999996,12.648,0.563,13.965,10.597000000000001,9.758,0.573,13.517000000000001,10.283,10.290999999999999,2.42,4.466,140.481,141.599
76,GTD,Paul Holton,27,1:32.598,1900-01-01 00:51:45.566000,Green,Track,3.483,12.799000000000001,0.574,13.818,10.505,9.876,0.5820000000000001,13.534,10.319,10.244000000000002,2.391,4.473,137.789,139.41
6,DPi,Dane Cameron,29,1:22.511,1900-01-01 00:52:30.197000,Green,Track,2.938,10.831,0.526,12.706,9.496,8.637,0.551,12.387,9.557,8.96,2.049,3.873,150.363,147.253
77,DPi,Tristan Nunez,29,1:22.672,1900-01-01 00:52:31.784000,Green,Track,2.883,10.853,0.49700000000000005,12.647,9.645,8.591000000000001,0.502,12.444,9.619,9.052,2.075,3.864,159.137,161.626
7,DPi,Ricky Taylor,29,1:22.795,1900-01-01 00:52:32.886000,Green,Track,2.932,10.923,0.504,12.579,9.635,8.687999999999999,0.524,12.363,9.602,9.041,2.089,3.915,156.92600000000002,154.84
31,DPi,Felipe Nasr,29,1:22.733,1900-01-01 00:52:33.307000,Green,Track,2.948,11.038,0.509,12.530999999999999,9.562000000000001,8.675,0.512,12.290999999999999,9.482000000000001,9.2,2.083,3.9019999999999997,155.385,158.469
55,DPi,Harry Tincknell,29,1:22.471,1900-01-01 00:52:34.335000,Green,Track,2.867,10.774000000000001,0.502,12.713,9.585,8.623,0.508,12.19,9.579,9.18,2.074,3.8760000000000003,157.55200000000002,159.717
10,DPi,Jordan Taylor,29,1:22.770,1900-01-01 00:52:35.164000,Green,Track,2.958,11.082,0.507,12.582,9.555,8.693999999999999,0.51,12.235999999999999,9.499,9.133,2.094,3.92,155.998,159.091
84,DPi,Stephen Simpson,29,1:22.730,1900-01-01 00:52:35.642000,Green,Track,3.045,10.992,0.508,12.617,9.499,8.756,0.516,12.366,9.44,8.984,2.081,3.926,155.691,157.241
5,DPi,Filipe Albuquerque,29,1:22.879,1900-01-01 00:52:36.260000,Green,Track,3.0069999999999997,11.105,0.508,12.573,9.568,8.716000000000001,0.516,12.312000000000001,9.488,9.095,2.082,3.909,155.691,157.241
54,DPi,Colin Braun,29,1:22.997,1900-01-01 00:52:37.338000,Green,Track,2.907,11.025,0.498,12.575999999999999,9.691,8.788,0.504,12.412,9.513,9.161,2.077,3.845,158.817,160.985
85,DPi,Tristan Vautier,29,1:23.130,1900-01-01 00:52:38.086000,Green,Track,2.986,11.035,0.508,12.699000000000002,9.586,8.714,0.515,12.437000000000001,9.485,9.141,2.092,3.932,155.691,157.546
50,DPi,Will Owen,28,1:23.137,1900-01-01 00:52:38.984000,Green,Track,2.957,10.995999999999999,0.506,12.692,9.605,8.724,0.514,12.362,9.531,9.231,2.095,3.924,156.306,157.85299999999998
14,GTD,Jack Hawksworth,28,1:31.396,1900-01-01 00:53:09.948000,Green,Track,3.398,12.526,0.564,13.547,10.372,9.816,0.575,13.463,10.249,10.068,2.3819999999999997,4.436,140.232,141.107
73,GTD,Patrick Long,28,1:31.354,1900-01-01 00:53:10.908000,Green,Track,3.372,12.533,0.568,13.659,10.343,9.853,0.5770000000000001,13.279000000000002,10.18,10.139,2.397,4.454,139.245,140.618
12,GTD,Townsend Bell,28,1:31.540,1900-01-01 00:53:11.468000,Green,Track,3.325,12.696,0.5720000000000001,13.635,10.355,9.808,0.575,13.333,10.276,10.15,2.381,4.434,138.27100000000002,141.107
57,GTD,Katherine Legge,28,1:31.526,1900-01-01 00:53:11.758000,Green,Track,3.321,12.844000000000001,0.569,13.491,10.379000000000001,9.715,0.5670000000000001,13.36,10.29,10.191,2.392,4.407,139.0,143.09799999999998
96,GTD,Bill Auberlen,28,1:31.302,1900-01-01 00:53:12.401000,Green,Track,3.3939999999999997,12.529000000000002,0.5579999999999999,13.639000000000001,10.38,9.691,0.562,13.392000000000001,10.362,10.116,2.3409999999999997,4.338,141.74,144.371
44,GTD,Andy Lally,28,1:31.202,1900-01-01 00:53:13.986000,Green,Track,3.3760000000000003,12.517999999999999,0.573,13.793,10.365,9.841000000000001,0.579,13.074000000000002,10.071,10.167,2.39,4.455,138.03,140.132
8,GTD,Ryan Dalziel,28,1:31.285,1900-01-01 00:53:15.253000,Green,Track,3.4419999999999997,12.46,0.574,13.612,10.280999999999999,9.914,0.585,13.163,10.2,10.157,2.4,4.497,137.789,138.695
48,GTD,Bryan Sellers,28,1:31.258,1900-01-01 00:53:15.637000,Green,Track,3.463,12.624,0.5670000000000001,13.525,10.312000000000001,9.757,0.573,13.127,10.273,10.185,2.4090000000000003,4.4430000000000005,139.49,141.599
74,GTD,Lawson Aschenbach,28,1:31.479,1900-01-01 00:53:16.604000,Green,Track,3.347,12.515999999999998,0.5660000000000001,13.737,10.527000000000001,9.749,0.574,13.267999999999999,10.236,10.129,2.387,4.4430000000000005,139.737,141.35299999999998
76,GTD,Paul Holton,28,1:31.985,1900-01-01 00:53:17.551000,Green,Track,3.445,12.526,0.5720000000000001,13.745999999999999,10.475,9.956,0.5820000000000001,13.265999999999998,10.36,10.179,2.398,4.48,138.27100000000002,139.41
6,DPi,Dane Cameron,30,1:22.392,1900-01-01 00:53:52.589000,Green,Track,2.929,10.677,0.519,12.609000000000002,9.584,8.668,0.55,12.398,9.596,8.949,2.0469999999999997,3.866,152.391,147.52100000000002
77,DPi,Tristan Nunez,30,1:21.835,1900-01-01 00:53:53.619000,Green,Track,2.8789999999999996,10.732999999999999,0.495,12.419,9.546,8.576,0.503,12.425,9.432,8.927,2.052,3.8480000000000003,159.78,161.305
7,DPi,Ricky Taylor,30,1:22.465,1900-01-01 00:53:55.351000,Green,Track,2.9819999999999998,10.832,0.503,12.562999999999999,9.402999999999999,8.671,0.53,12.35,9.547,9.086,2.09,3.908,157.238,153.08700000000002
31,DPi,Felipe Nasr,30,1:22.444,1900-01-01 00:53:55.751000,Green,Track,2.895,11.059000000000001,0.506,12.335,9.516,8.684,0.52,12.337,9.35,9.248,2.088,3.906,156.306,156.031
55,DPi,Harry Tincknell,30,1:22.403,1900-01-01 00:53:56.738000,Green,Track,2.9219999999999997,10.823,0.502,12.614,9.476,8.634,0.509,12.309000000000001,9.533999999999999,9.135,2.074,3.8710000000000004,157.55200000000002,159.403
10,DPi,Jordan Taylor,30,1:22.299,1900-01-01 00:53:57.463000,Green,Track,2.9210000000000003,10.945,0.504,12.447000000000001,9.556000000000001,8.685,0.51,12.2,9.423,9.096,2.095,3.917,156.92600000000002,159.091
84,DPi,Stephen Simpson,30,1:22.357,1900-01-01 00:53:57.999000,Green,Track,2.924,10.992,0.507,12.417,9.454,8.765,0.517,12.328,9.457,8.992,2.08,3.924,155.998,156.937
5,DPi,Filipe Albuquerque,30,1:22.340,1900-01-01 00:53:58.600000,Green,Track,2.873,11.007,0.508,12.505999999999998,9.477,8.654,0.526,12.279000000000002,9.357000000000001,9.144,2.086,3.923,155.691,154.252
54,DPi,Colin Braun,30,1:22.276,1900-01-01 00:53:59.614000,Green,Track,2.846,10.897,0.498,12.481,9.559,8.632,0.49700000000000005,12.319,9.463,9.142999999999999,2.083,3.858,158.817,163.252
85,DPi,Tristan Vautier,30,1:22.507,1900-01-01 00:54:00.593000,Green,Track,2.9530000000000003,11.043,0.509,12.508,9.411,8.732000000000001,0.52,12.177,9.492,9.119,2.099,3.944,155.385,156.031
50,DPi,Will Owen,29,1:23.207,1900-01-01 00:54:02.191000,Green,Track,3.08,11.067,0.506,12.514000000000001,9.562000000000001,8.741,0.514,12.591,9.479,9.142999999999999,2.089,3.9210000000000003,156.306,157.85299999999998
14,GTD,Jack Hawksworth,29,1:30.762,1900-01-01 00:54:40.710000,Green,Track,3.3689999999999998,12.472000000000001,0.568,13.502,10.34,9.793,0.575,13.259,10.158999999999999,9.934,2.372,4.419,139.245,141.107
73,GTD,Patrick Long,29,1:30.760,1900-01-01 00:54:41.668000,Green,Track,3.332,12.470999999999998,0.5670000000000001,13.524000000000001,10.244000000000002,9.753,0.574,13.199000000000002,10.171,10.08,2.397,4.448,139.49,141.35299999999998
12,GTD,Townsend Bell,29,1:30.748,1900-01-01 00:54:42.216000,Green,Track,3.2710000000000004,12.620999999999999,0.5710000000000001,13.485999999999999,10.255,9.817,0.5760000000000001,13.100999999999999,10.179,10.059,2.3819999999999997,4.43,138.513,140.862
57,GTD,Katherine Legge,29,1:30.839,1900-01-01 00:54:42.597000,Green,Track,3.39,12.713,0.5660000000000001,13.382,10.254000000000001,9.754,0.569,13.17,10.171,10.078,2.386,4.406000000000001,139.737,142.595
96,GTD,Bill Auberlen,29,1:30.876,1900-01-01 00:54:43.277000,Green,Track,3.417,12.419,0.556,13.625,10.276,9.646,0.56,13.275,10.368,10.043,2.351,4.34,142.25,144.886
44,GTD,Andy Lally,29,1:31.002,1900-01-01 00:54:44.988000,Green,Track,3.333,12.423,0.5710000000000001,13.658,10.235,9.829,0.579,13.177999999999999,10.092,10.255999999999998,2.391,4.457,138.513,140.132
8,GTD,Ryan Dalziel,29,1:30.937,1900-01-01 00:54:46.190000,Green,Track,3.3760000000000003,12.464,0.5760000000000001,13.56,10.121,9.902999999999999,0.581,13.123,10.171,10.149,2.406,4.507,137.311,139.65
48,GTD,Bryan Sellers,29,1:30.930,1900-01-01 00:54:46.567000,Green,Track,3.4389999999999996,12.54,0.5660000000000001,13.427999999999999,10.253,9.791,0.5720000000000001,13.13,10.300999999999998,10.075,2.398,4.437,139.737,141.847
74,GTD,Lawson Aschenbach,29,1:30.827,1900-01-01 00:54:47.431000,Green,Track,3.326,12.45,0.5660000000000001,13.511,10.363,9.738999999999999,0.574,13.175999999999998,10.171,10.13,2.3819999999999997,4.439,139.737,141.35299999999998
76,GTD,Paul Holton,29,1:31.819,1900-01-01 00:54:49.370000,Green,Track,3.4189999999999996,12.655,0.581,13.738,10.28,9.886000000000001,0.584,13.269,10.328,10.197000000000001,2.394,4.488,136.129,138.93200000000002
6,DPi,Dane Cameron,31,1:21.536,1900-01-01 00:55:14.125000,Green,Track,2.9219999999999997,10.649000000000001,0.516,12.462,9.387,8.61,0.5429999999999999,12.229000000000001,9.355,8.929,2.056,3.878,153.27700000000002,149.422
77,DPi,Tristan Nunez,31,1:21.459,1900-01-01 00:55:15.078000,Green,Track,2.865,10.671,0.495,12.419,9.408,8.566,0.504,12.277000000000001,9.435,8.918,2.051,3.85,159.78,160.985
7,DPi,Ricky Taylor,31,1:21.917,1900-01-01 00:55:17.268000,Green,Track,2.877,10.785,0.508,12.465,9.4,8.687000000000001,0.527,12.231,9.431000000000001,9.033,2.079,3.8939999999999997,155.691,153.959
31,DPi,Felipe Nasr,31,1:21.882,1900-01-01 00:55:17.633000,Green,Track,2.845,11.067,0.507,12.224,9.388,8.648,0.522,12.258,9.385,9.074,2.075,3.889,155.998,155.434
55,DPi,Harry Tincknell,31,1:22.072,1900-01-01 00:55:18.810000,Green,Track,2.805,10.702,0.5,12.537,9.42,8.627,0.505,12.225,9.713,9.129,2.057,3.852,158.18200000000002,160.666
10,DPi,Jordan Taylor,31,1:22.076,1900-01-01 00:55:19.539000,Green,Track,2.906,10.905,0.503,12.493,9.482999999999999,8.721,0.511,12.049000000000001,9.399,9.105,2.09,3.911,157.238,158.78
84,DPi,Stephen Simpson,31,1:22.196,1900-01-01 00:55:20.195000,Green,Track,2.912,11.032,0.509,12.402999999999999,9.481,8.791,0.517,12.142999999999999,9.443999999999999,8.961,2.0780000000000003,3.925,155.385,156.937
5,DPi,Filipe Albuquerque,31,1:22.065,1900-01-01 00:55:20.665000,Green,Track,2.895,10.944,0.507,12.431,9.453,8.667,0.521,12.245,9.342,9.084,2.077,3.8989999999999996,155.998,155.732
54,DPi,Colin Braun,31,1:22.254,1900-01-01 00:55:21.868000,Green,Track,2.803,10.925999999999998,0.49700000000000005,12.515999999999998,9.525,8.583,0.5,12.262,9.596,9.131,2.0709999999999997,3.844,159.137,162.273
85,DPi,Tristan Vautier,31,1:22.401,1900-01-01 00:55:22.994000,Green,Track,2.957,10.967,0.509,12.414000000000001,9.459,8.75,0.517,12.202,9.494,9.106,2.095,3.931,155.385,156.937
50,DPi,Will Owen,30,1:24.211,1900-01-01 00:55:26.402000,Green,Track,2.99,11.083,0.508,12.433,9.45,8.724,0.515,13.710999999999999,9.61,9.175,2.088,3.924,155.691,157.546
14,GTD,Jack Hawksworth,30,1:30.536,1900-01-01 00:56:11.246000,Green,Track,3.321,12.453,0.5670000000000001,13.402999999999999,10.259,9.777000000000001,0.575,13.276,10.231,9.913,2.354,4.407,139.49,141.107
73,GTD,Patrick Long,30,1:30.521,1900-01-01 00:56:12.189000,Green,Track,3.347,12.489,0.568,13.342,10.187999999999999,9.863999999999999,0.5760000000000001,13.091,10.192,10.05,2.381,4.433,139.245,140.862
12,GTD,Townsend Bell,30,1:30.716,1900-01-01 00:56:12.932000,Green,Track,3.28,12.603,0.569,13.423,10.208,9.821,0.5770000000000001,13.115,10.259,10.032,2.3890000000000002,4.44,139.0,140.618
57,GTD,Katherine Legge,30,1:30.911,1900-01-01 00:56:13.508000,Green,Track,3.32,12.732999999999999,0.568,13.304,10.142000000000001,9.994,0.574,13.225,10.185,10.11,2.3680000000000003,4.388,139.245,141.35299999999998
96,GTD,Bill Auberlen,30,1:30.965,1900-01-01 00:56:14.242000,Green,Track,3.3689999999999998,12.378,0.555,13.538,10.199,9.679,0.562,13.657,10.267999999999999,10.08,2.345,4.335,142.506,144.371
44,GTD,Andy Lally,30,1:30.582,1900-01-01 00:56:15.570000,Green,Track,3.2739999999999996,12.415999999999999,0.5720000000000001,13.559000000000001,10.151,9.859,0.578,12.955,10.152000000000001,10.193,2.4019999999999997,4.471,138.27100000000002,140.374
8,GTD,Ryan Dalziel,30,1:31.078,1900-01-01 00:56:17.268000,Green,Track,3.3710000000000004,12.468,0.578,13.520999999999999,10.255999999999998,9.982999999999999,0.5870000000000001,13.075,10.191,10.15,2.4019999999999997,4.496,136.835,138.222
48,GTD,Bryan Sellers,30,1:30.953,1900-01-01 00:56:17.520000,Green,Track,3.411,12.522,0.569,13.468,10.41,9.736,0.5710000000000001,13.079,10.224,10.164,2.379,4.42,139.0,142.095
74,GTD,Lawson Aschenbach,30,1:31.140,1900-01-01 00:56:18.571000,Green,Track,3.325,12.432,0.5660000000000001,13.747,10.440999999999999,9.772,0.5770000000000001,13.274000000000001,10.079,10.113999999999999,2.3819999999999997,4.431,139.737,140.618
76,GTD,Paul Holton,30,1:31.312,1900-01-01 00:56:20.682000,Green,Track,3.389,12.475,0.574,13.582,10.294,9.891,0.584,13.247,10.2,10.19,2.397,4.489,137.789,138.93200000000002
6,DPi,Dane Cameron,32,1:21.806,1900-01-01 00:56:35.931000,Green,Track,2.97,10.687999999999999,0.516,12.449000000000002,9.418,8.617,0.5479999999999999,12.339,9.433,8.902000000000001,2.052,3.8739999999999997,153.27700000000002,148.059
77,DPi,Tristan Nunez,32,1:21.643,1900-01-01 00:56:36.721000,Green,Track,2.8169999999999997,10.74,0.495,12.354000000000001,9.454,8.562999999999999,0.504,12.444,9.396,8.984,2.053,3.839,159.78,160.985
7,DPi,Ricky Taylor,32,1:21.564,1900-01-01 00:56:38.832000,Green,Track,2.8310000000000004,10.769,0.511,12.378,9.326,8.677,0.525,12.232999999999999,9.397,8.966000000000001,2.059,3.892,154.77700000000002,154.545
31,DPi,Felipe Nasr,32,1:21.676,1900-01-01 00:56:39.309000,Green,Track,2.815,11.005,0.506,12.255999999999998,9.387,8.685,0.514,12.159,9.357999999999999,9.02,2.0780000000000003,3.8930000000000002,156.306,157.85299999999998
55,DPi,Harry Tincknell,32,1:21.686,1900-01-01 00:56:40.496000,Green,Track,2.779,10.682,0.499,12.454,9.306000000000001,8.655,0.506,12.128,9.494,9.155,2.123,3.905,158.499,160.349
10,DPi,Jordan Taylor,32,1:21.794,1900-01-01 00:56:41.333000,Green,Track,2.853,10.972999999999999,0.505,12.282,9.442,8.692,0.511,12.114,9.315,9.112,2.088,3.907,156.616,158.78
84,DPi,Stephen Simpson,32,1:22.073,1900-01-01 00:56:42.268000,Green,Track,2.9139999999999997,10.915,0.508,12.345999999999998,9.402000000000001,8.774,0.518,12.415999999999999,9.362,8.915,2.0780000000000003,3.925,155.691,156.634
5,DPi,Filipe Albuquerque,32,1:22.081,1900-01-01 00:56:42.746000,Green,Track,2.947,10.998,0.508,12.347000000000001,9.52,8.611,0.511,12.337,9.332,9.01,2.0669999999999997,3.8930000000000002,155.691,158.78
54,DPi,Colin Braun,32,1:22.494,1900-01-01 00:56:44.362000,Green,Track,2.782,10.929,0.495,12.424000000000001,9.585,8.619,0.5,12.363,9.502,9.327,2.096,3.872,159.78,162.273
85,DPi,Tristan Vautier,32,1:21.923,1900-01-01 00:56:44.917000,Green,Track,2.926,10.97,0.508,12.440999999999999,9.296,8.741,0.516,12.15,9.267000000000001,9.088,2.093,3.927,155.691,157.241
50,DPi,Will Owen,31,1:22.481,1900-01-01 00:56:48.883000,Green,Track,3.103,11.032,0.506,12.355,9.453,8.727,0.515,12.298,9.422,9.048,2.096,3.926,156.306,157.546
14,GTD,Jack Hawksworth,31,1:30.102,1900-01-01 00:57:41.348000,Green,Track,3.2889999999999997,12.427,0.565,13.296,10.261,9.743,0.574,13.135,10.165,9.885,2.3569999999999998,4.405,139.984,141.35299999999998
73,GTD,Patrick Long,31,1:30.285,1900-01-01 00:57:42.474000,Green,Track,3.3080000000000003,12.474,0.5670000000000001,13.315999999999999,10.18,9.83,0.5760000000000001,13.017999999999999,10.192,10.013,2.3819999999999997,4.428999999999999,139.49,140.862
12,GTD,Townsend Bell,31,1:30.698,1900-01-01 00:57:43.630000,Green,Track,3.2910000000000004,12.638,0.5720000000000001,13.446,10.163,9.879,0.5770000000000001,13.045,10.262,10.002,2.387,4.436,138.27100000000002,140.618
57,GTD,Katherine Legge,31,1:30.907,1900-01-01 00:57:44.415000,Green,Track,3.22,12.885,0.5710000000000001,13.620999999999999,10.232000000000001,9.82,0.5720000000000001,13.073,10.082,10.029,2.391,4.4110000000000005,138.513,141.847
96,GTD,Bill Auberlen,31,1:31.628,1900-01-01 00:57:45.870000,Green,Track,3.324,12.597999999999999,0.5579999999999999,13.67,10.399000000000001,9.756,0.563,13.376,10.634,10.061,2.3480000000000003,4.341,141.74,144.114
44,GTD,Andy Lally,31,1:31.039,1900-01-01 00:57:46.609000,Green,Track,3.227,12.427999999999999,0.5710000000000001,13.539000000000001,10.269,9.825,0.5760000000000001,13.017000000000001,10.245,10.445,2.419,4.478,138.513,140.862
8,GTD,Ryan Dalziel,31,1:30.902,1900-01-01 00:57:48.170000,Green,Track,3.344,12.444,0.573,13.606,10.193999999999999,9.918,0.5870000000000001,13.017000000000001,10.265999999999998,10.061,2.397,4.495,138.03,138.222
48,GTD,Bryan Sellers,31,1:31.260,1900-01-01 00:57:48.780000,Green,Track,3.362,12.524000000000001,0.5660000000000001,13.599,10.354000000000001,9.811,0.573,13.142000000000001,10.244000000000002,10.24,2.401,4.444,139.737,141.599
74,GTD,Lawson Aschenbach,31,1:31.209,1900-01-01 00:57:49.780000,Green,Track,3.307,12.484000000000002,0.569,13.630999999999998,10.386,9.736,0.575,13.411,10.177999999999999,10.135,2.374,4.423,139.0,141.107
76,GTD,Paul Holton,31,1:31.453,1900-01-01 00:57:52.135000,Green,Track,3.299,12.607000000000001,0.5720000000000001,13.613,10.324000000000002,9.958,0.585,13.144,10.284,10.205,2.388,4.474,138.27100000000002,138.695
6,DPi,Dane Cameron,33,1:21.900,1900-01-01 00:57:57.831000,Green,Track,2.947,10.704,0.518,12.42,9.415,8.613,0.547,12.251,9.622,8.946,2.045,3.872,152.685,148.33
77,DPi,Tristan Nunez,33,1:21.763,1900-01-01 00:57:58.484000,Green,Track,2.813,10.724,0.495,12.418,9.413,8.562999999999999,0.502,12.429,9.475,9.045,2.049,3.8369999999999997,159.78,161.626
10,DPi,Jordan Taylor,33,1:21.718,1900-01-01 00:58:03.051000,Green,Track,2.8789999999999996,10.911,0.503,12.285,9.452,8.676,0.511,12.085999999999999,9.282,9.112,2.097,3.924,157.238,158.78
84,DPi,Stephen Simpson,33,1:21.765,1900-01-01 00:58:04.033000,Green,Track,3.0060000000000002,10.919,0.508,12.243,9.353,8.824,0.521,12.18,9.39,8.828,2.073,3.92,155.691,155.732
5,DPi,Filipe Albuquerque,33,1:22.835,1900-01-01 00:58:05.581000,Green,Track,2.9330000000000003,11.007,0.507,12.392000000000001,9.385,8.652999999999999,0.512,13.013,9.394,9.073,2.069,3.897,155.998,158.469
7,DPi,Ricky Taylor,33,1:31.926,1900-01-01 00:58:10.758000,Green,Pit,2.8539999999999996,10.697000000000001,0.502,12.190999999999999,9.267000000000001,8.695,0.526,12.174000000000001,9.523,9.225,4.977,11.295,157.55200000000002,154.252
50,DPi,Will Owen,32,1:22.199,1900-01-01 00:58:11.082000,Green,Track,3.054,10.970999999999998,0.507,12.362,9.385,8.721,0.515,12.184000000000001,9.395,9.107999999999999,2.0869999999999997,3.91,155.998,157.546
31,DPi,Felipe Nasr,33,1:32.285,1900-01-01 00:58:11.594000,Green,Pit,2.8489999999999998,10.988,0.506,12.1,9.328,8.656,0.512,12.030999999999999,9.392999999999999,9.133,5.401,11.388,156.306,158.469
