Car,Class,Driver,Lap,Lap Time,Session Time,Flag,Location,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12,SP1,SP4
33,GTD,Ben Keating,10,1:33.028,1900-01-01 00:15:52.377000,Green,Track,3.3739999999999997,12.747,0.564,13.523,10.453,9.663,0.56,14.375,10.449000000000002,10.505999999999998,2.397,4.417,140.232,144.886
5,P,Christian Fittipaldi,11,1:28.972,1900-01-01 00:15:53.940000,Green,Track,3.208,11.345999999999998,0.514,13.772,10.754000000000001,8.916,0.52,13.380999999999998,10.335,10.033999999999999,2.178,4.013999999999999,153.873,156.031
50,GTD,Cooper MacNeil,10,1:32.797,1900-01-01 00:15:54.418000,Green,Track,3.516,12.539000000000001,0.565,13.943,10.639000000000001,9.698,0.5720000000000001,13.565999999999999,10.432,10.505,2.392,4.43,139.984,141.847
73,GTD,Joerg Bergmeister,10,1:33.196,1900-01-01 00:15:55.242000,Green,Track,3.463,12.812999999999999,0.563,13.634,10.624,9.636000000000001,0.562,13.703,10.689,10.731,2.397,4.381,140.481,144.371
96,GTD,Bret Curtis,10,1:33.095,1900-01-01 00:15:55.909000,Green,Track,3.326,12.883,0.56,13.894,10.755,9.692,0.5589999999999999,13.687000000000001,10.547,10.442,2.39,4.36,141.234,145.14600000000002
31,P,Eric Curran,11,1:27.537,1900-01-01 00:15:56.582000,Green,Track,3.142,11.24,0.51,12.841,9.927,8.876,0.5489999999999999,13.889000000000001,10.437000000000001,9.926,2.184,4.016,155.08,147.789
86,GTD,Oswaldo Negri Jr.,10,1:33.656,1900-01-01 00:15:56.858000,Green,Track,3.4739999999999998,12.633,0.563,14.719000000000001,10.658,9.753,0.5670000000000001,13.78,10.462,10.242,2.373,4.4319999999999995,140.481,143.09799999999998
15,GTD,Robert Alon,10,1:34.487,1900-01-01 00:15:57.919000,Green,Track,3.498,12.85,0.5660000000000001,14.545,10.784,9.637,0.557,13.895999999999999,10.499,10.921,2.369,4.365,139.737,145.667
85,P,Misha Goikhberg,11,1:27.046,1900-01-01 00:15:58.029000,Green,Track,3.315,11.402000000000001,0.503,13.102,10.161,8.794,0.504,13.008,10.254000000000001,9.687000000000001,2.147,4.169,157.238,160.985
55,P,Jonathan Bomarito,11,1:26.766,1900-01-01 00:15:58.171000,Green,Track,3.207,11.625,0.514,13.161,10.103,8.833,0.514,12.96,10.046,9.719,2.142,3.9419999999999997,153.873,157.85299999999998
70,P,Tom Long,11,1:26.663,1900-01-01 00:15:58.614000,Green,Track,3.2569999999999997,11.439,0.51,13.210999999999999,10.147,8.883,0.516,13.032,9.997,9.615,2.128,3.928,155.08,157.241
10,P,Ricky Taylor,11,1:26.661,1900-01-01 00:15:59.831000,Green,Track,3.245,12.075999999999999,0.518,13.12,9.849,8.94,0.514,12.852,9.751,9.642000000000001,2.171,3.983,152.685,157.85299999999998
90,P,Renger Van Der Zande,11,1:26.781,1900-01-01 00:16:00.220000,Green,Track,3.3930000000000002,11.710999999999999,0.516,13.538,9.891,8.935,0.522,12.79,9.816,9.526,2.155,3.988,153.27700000000002,155.434
2,P,Scott Sharp,11,1:28.387,1900-01-01 00:16:01.197000,Green,Track,3.255,12.257,0.516,14.148,10.238999999999999,8.832,0.509,12.845,9.958,9.701,2.175,3.952,153.27700000000002,159.403
54,GTD,Jonathan Bennett,10,1:36.569,1900-01-01 00:16:07.697000,Green,Track,4.016,13.698,0.569,14.390999999999998,10.919,9.7,0.565,14.01,10.905,10.917,2.437,4.442,139.0,143.60399999999998
20,PC,Don Yount,10,1:34.906,1900-01-01 00:16:24.422000,Green,Track,3.5610000000000004,12.765999999999998,0.545,14.265,11.052999999999999,9.302999999999999,0.55,14.370999999999999,10.927999999999999,10.964,2.325,4.275,145.121,147.52100000000002
38,PC,James French,11,1:27.809,1900-01-01 00:16:28.597000,Green,Track,3.2230000000000003,11.942,0.539,13.321,10.055,9.029,0.539,12.972000000000001,10.097999999999999,9.734,2.218,4.138999999999999,146.736,150.531
75,GTD,Kenny Habul,9,1:33.059,1900-01-01 00:16:53.871000,Green,Track,3.332,13.055,0.575,13.95,10.424000000000001,9.898,0.58,13.498,10.597999999999999,10.309000000000001,2.394,4.446000000000001,137.549,139.89
22,P,Ed Brown,11,1:30.190,1900-01-01 00:16:58.146000,Green,Track,3.293,12.118,0.52,13.755999999999998,10.533,8.862,0.518,13.34,10.649000000000001,10.379000000000001,2.205,4.0169999999999995,152.09799999999998,156.634
57,GTD,Lawson Aschenbach,11,1:31.246,1900-01-01 00:17:03.354000,Green,Track,3.3339999999999996,12.767000000000001,0.573,13.549000000000001,10.270999999999999,9.791,0.574,13.254000000000001,10.161,10.122,2.395,4.455,138.03,141.35299999999998
26,PC,Tomy Drissi,11,1:32.222,1900-01-01 00:17:14.187000,Green,Track,3.275,12.458,0.5529999999999999,13.764000000000001,10.852,9.385,0.55,13.924000000000001,10.575999999999999,10.324000000000002,2.3080000000000003,4.253,143.02200000000002,147.52100000000002
93,GTD,Katherine Legge,11,1:32.342,1900-01-01 00:17:14.801000,Green,Track,3.353,12.545,0.561,13.694,10.497,9.654,0.561,13.725999999999999,10.607000000000001,10.375,2.372,4.397,140.982,144.628
48,GTD,Bryan Sellers,11,1:32.148,1900-01-01 00:17:16.841000,Green,Track,3.4389999999999996,12.739,0.5579999999999999,13.552,10.683,9.756,0.5660000000000001,13.356,10.440999999999999,10.274000000000001,2.386,4.398,141.74,143.35
28,GTD,Daniel Morad,11,1:31.577,1900-01-01 00:17:19.360000,Green,Track,3.426,12.753,0.5670000000000001,13.619000000000002,10.51,9.626,0.564,13.255,10.376,10.117,2.371,4.393,139.49,143.859
16,GTD,Corey Lewis,11,1:31.849,1900-01-01 00:17:20.168000,Green,Track,3.388,12.605,0.57,13.835999999999999,10.335999999999999,9.885,0.575,13.33,10.275,10.192,2.4,4.457,138.756,141.107
14,GTD,Scott Pruett,11,1:31.885,1900-01-01 00:17:21.443000,Green,Track,3.46,12.617,0.561,13.767000000000001,10.412,9.654,0.561,13.519,10.491,10.107000000000001,2.366,4.37,140.982,144.628
5,P,Christian Fittipaldi,12,1:27.585,1900-01-01 00:17:21.525000,Green,Track,3.1830000000000003,11.445,0.515,13.227,10.062999999999999,8.914,0.521,13.322000000000001,10.265,9.871,2.157,4.102,153.575,155.732
63,GTD,Christina Nielsen,11,1:32.693,1900-01-01 00:17:22.764000,Green,Track,3.44,12.616,0.5589999999999999,13.719000000000001,10.485999999999999,9.624,0.561,13.695,10.542,10.720999999999998,2.369,4.361000000000001,141.486,144.628
31,P,Eric Curran,12,1:29.132,1900-01-01 00:17:25.714000,Green,Track,3.227,11.957,0.52,14.270999999999999,10.245999999999999,8.824,0.513,13.034,9.908999999999999,10.282,2.256,4.093,152.09799999999998,158.161
33,GTD,Ben Keating,11,1:33.844,1900-01-01 00:17:26.221000,Green,Track,3.443,12.709000000000001,0.565,14.517999999999999,10.764000000000001,9.624,0.565,13.774000000000001,10.404000000000002,10.558,2.454,4.466,139.984,143.60399999999998
85,P,Misha Goikhberg,12,1:29.411,1900-01-01 00:17:27.440000,Green,Track,3.535,11.761,0.506,13.530999999999999,11.071,8.964,0.518,13.081,10.058,10.248,2.178,3.96,156.306,156.634
50,GTD,Cooper MacNeil,11,1:33.567,1900-01-01 00:17:27.985000,Green,Track,3.522,12.642999999999999,0.568,13.993,10.677999999999999,9.704,0.575,13.982000000000001,10.475,10.56,2.408,4.459,139.245,141.107
55,P,Jonathan Bomarito,12,1:30.385,1900-01-01 00:17:28.556000,Green,Track,3.5839999999999996,11.992,0.512,13.798,10.626,8.955,0.522,14.087,10.249,9.942,2.158,3.96,154.474,155.434
10,P,Ricky Taylor,12,1:29.838,1900-01-01 00:17:29.669000,Green,Track,3.105,12.015,0.522,13.132,10.533,8.81,0.507,14.032,10.3,10.589,2.245,4.048,151.515,160.032
73,GTD,Joerg Bergmeister,11,1:35.475,1900-01-01 00:17:30.717000,Green,Track,3.483,12.790999999999999,0.562,14.388,11.011,9.686,0.564,14.13,10.436,11.478,2.4859999999999998,4.46,140.731,143.859
70,P,Tom Long,12,1:32.115,1900-01-01 00:17:30.729000,Green,Track,3.445,12.984000000000002,0.531,14.107000000000001,10.485,8.867,0.511,13.737,10.828,10.236,2.194,4.19,148.947,158.78
96,GTD,Bret Curtis,11,1:35.136,1900-01-01 00:17:31.045000,Green,Track,3.2769999999999997,13.007,0.5589999999999999,14.249,11.077,9.763,0.595,14.579,10.745999999999999,10.502,2.401,4.381,141.486,136.364
90,P,Renger Van Der Zande,12,1:31.012,1900-01-01 00:17:31.232000,Green,Track,3.194,11.700999999999999,0.522,14.606,10.357999999999999,8.873,0.516,13.425999999999998,11.092,10.189,2.182,4.353,151.515,157.241
2,P,Scott Sharp,12,1:30.238,1900-01-01 00:17:31.435000,Green,Track,3.2060000000000004,11.407,0.502,14.190999999999999,10.637,8.793,0.504,13.587,10.78,10.33,2.174,4.127,157.55200000000002,160.985
86,GTD,Oswaldo Negri Jr.,11,1:35.781,1900-01-01 00:17:32.639000,Green,Track,3.54,12.665999999999999,0.564,14.786,11.418,9.802,0.57,14.472999999999999,10.802,10.402000000000001,2.378,4.38,140.232,142.344
15,GTD,Robert Alon,11,1:36.256,1900-01-01 00:17:34.175000,Green,Track,3.6660000000000004,14.014000000000001,0.574,15.132,11.18,9.879,0.565,13.793,10.503,10.217,2.372,4.361000000000001,137.789,143.60399999999998
54,GTD,Jonathan Bennett,11,1:34.622,1900-01-01 00:17:42.319000,Green,Track,3.503,13.022,0.5670000000000001,14.238,10.854000000000001,9.707,0.565,13.870999999999999,10.764000000000001,10.675999999999998,2.417,4.438,139.49,143.60399999999998
38,PC,James French,12,1:30.566,1900-01-01 00:17:59.163000,Green,Track,3.278,11.834000000000001,0.535,13.589,10.484000000000002,9.041,0.539,14.238,10.515999999999998,10.078,2.26,4.1739999999999995,147.833,150.531
20,PC,Don Yount,11,1:35.909,1900-01-01 00:18:00.331000,Green,Track,3.888,13.093,0.5670000000000001,14.712,10.882,9.302,0.544,14.363,10.936,11.024000000000001,2.3280000000000003,4.27,139.49,149.148
75,GTD,Kenny Habul,10,1:33.055,1900-01-01 00:18:26.926000,Green,Track,3.418,12.75,0.573,13.982000000000001,10.482999999999999,9.974,0.5770000000000001,13.632,10.466,10.323,2.4130000000000003,4.4639999999999995,138.03,140.618
22,P,Ed Brown,12,1:29.810,1900-01-01 00:18:27.956000,Green,Track,3.2689999999999997,12.213,0.521,13.5,10.435,8.929,0.52,13.402000000000001,10.610999999999999,10.181000000000001,2.215,4.013999999999999,151.806,156.031
57,GTD,Lawson Aschenbach,12,1:31.547,1900-01-01 00:18:34.901000,Green,Track,3.37,12.573,0.568,13.489,10.372,9.814,0.575,13.423,10.282,10.192,2.42,4.468999999999999,139.245,141.107
26,PC,Tomy Drissi,12,1:32.001,1900-01-01 00:18:46.188000,Green,Track,3.273,12.409,0.552,13.713,10.745999999999999,9.427999999999999,0.552,13.735,10.652000000000001,10.33,2.336,4.275,143.281,146.986
93,GTD,Katherine Legge,12,1:31.866,1900-01-01 00:18:46.667000,Green,Track,3.292,12.495999999999999,0.562,13.585999999999999,10.450999999999999,9.654,0.562,13.557,10.584000000000001,10.344000000000001,2.385,4.393,140.731,144.371
48,GTD,Bryan Sellers,12,1:31.714,1900-01-01 00:18:48.555000,Green,Track,3.4560000000000004,12.748,0.562,13.595,10.470999999999998,9.68,0.563,13.317,10.296,10.242,2.3890000000000002,4.395,140.731,144.114
5,P,Christian Fittipaldi,13,1:28.788,1900-01-01 00:18:50.313000,Green,Track,3.388,11.512,0.518,13.66,10.789000000000001,8.83,0.52,13.442,10.203,9.767999999999999,2.154,4.004,152.685,156.031
28,GTD,Daniel Morad,12,1:32.384,1900-01-01 00:18:51.744000,Green,Track,3.478,12.654000000000002,0.565,13.597000000000001,10.499,9.71,0.5670000000000001,13.459000000000001,10.469000000000001,10.542,2.406,4.438,139.984,143.09799999999998
31,P,Eric Curran,13,1:26.211,1900-01-01 00:18:51.925000,Green,Track,3.185,11.195,0.511,12.86,10.231,8.874,0.524,13.383,9.759,9.475,2.1790000000000003,4.035,154.77700000000002,154.84
16,GTD,Corey Lewis,12,1:32.276,1900-01-01 00:18:52.444000,Green,Track,3.372,12.530999999999999,0.57,13.79,10.527999999999999,9.854,0.575,13.494000000000002,10.402000000000001,10.277999999999999,2.417,4.465,138.756,141.107
14,GTD,Scott Pruett,12,1:33.751,1900-01-01 00:18:55.194000,Green,Track,3.735,12.665999999999999,0.561,13.85,10.472999999999999,9.597999999999999,0.5579999999999999,14.765,10.599,10.204,2.377,4.365,140.982,145.406
85,P,Misha Goikhberg,13,1:28.036,1900-01-01 00:18:55.476000,Green,Track,3.165,11.535,0.508,12.975,10.156,8.797,0.505,13.307,10.429,10.457,2.189,4.013,155.691,160.666
55,P,Jonathan Bomarito,13,1:27.175,1900-01-01 00:18:55.731000,Green,Track,3.245,11.877,0.517,12.997,10.482000000000001,8.89,0.516,12.865,10.042,9.582,2.1430000000000002,4.019,152.98,157.241
10,P,Ricky Taylor,13,1:26.520,1900-01-01 00:18:56.189000,Green,Track,3.142,11.315,0.509,13.062999999999999,10.388,8.802999999999999,0.511,13.100999999999999,9.963,9.621,2.15,3.9539999999999997,155.385,158.78
63,GTD,Christina Nielsen,12,1:33.476,1900-01-01 00:18:56.240000,Green,Track,3.4,12.705,0.557,13.502,10.49,9.652000000000001,0.561,14.444,10.459000000000001,10.559000000000001,2.383,4.763999999999999,141.994,144.628
70,P,Tom Long,13,1:28.078,1900-01-01 00:18:58.807000,Green,Track,3.31,11.5,0.51,13.345999999999998,10.784,8.927,0.518,12.974,10.002,9.95,2.21,4.047,155.08,156.634
90,P,Renger Van Der Zande,13,1:28.048,1900-01-01 00:18:59.280000,Green,Track,3.637,12.285,0.525,12.952,10.017000000000001,8.873,0.52,12.914000000000001,9.899,9.991,2.1959999999999997,4.239,150.649,156.031
33,GTD,Ben Keating,12,1:33.109,1900-01-01 00:18:59.330000,Green,Track,3.44,12.808,0.5670000000000001,13.841,10.525,9.622,0.573,13.797,10.443,10.603,2.394,4.496,139.49,141.599
2,P,Scott Sharp,13,1:28.645,1900-01-01 00:19:00.080000,Green,Track,3.7,12.208,0.509,13.367,10.187999999999999,8.777000000000001,0.507,13.394,10.117,9.806000000000001,2.151,3.9210000000000003,155.385,160.032
50,GTD,Cooper MacNeil,12,1:34.566,1900-01-01 00:19:02.551000,Green,Track,3.492,12.694,0.573,14.453,10.815999999999999,9.78,0.583,14.448,10.454,10.415999999999999,2.41,4.447,138.03,139.17
73,GTD,Patrick Lindsey,12,1:33.291,1900-01-01 00:19:04.008000,Green,Track,3.637,12.825,0.562,14.255,10.679,9.719,0.563,13.530999999999999,10.433,10.343,2.374,4.37,140.731,144.114
96,GTD,Bret Curtis,12,1:33.946,1900-01-01 00:19:04.991000,Green,Track,3.568,13.158,0.563,14.092,10.841,9.639,0.5579999999999999,13.699000000000002,10.607999999999999,10.44,2.396,4.3839999999999995,140.481,145.406
86,GTD,Oswaldo Negri Jr.,12,1:32.783,1900-01-01 00:19:05.422000,Green,Track,3.417,12.594000000000001,0.5589999999999999,13.767000000000001,10.655999999999999,9.652000000000001,0.564,13.695,10.663,10.418,2.392,4.406000000000001,141.486,143.859
15,GTD,Robert Alon,12,1:31.979,1900-01-01 00:19:06.154000,Green,Track,3.385,12.687999999999999,0.5589999999999999,13.744000000000002,10.474,9.695,0.56,13.512,10.388,10.199,2.3930000000000002,4.382,141.486,144.886
54,GTD,Jonathan Bennett,12,1:34.752,1900-01-01 00:19:17.071000,Green,Track,3.568,13.095,0.57,14.245,10.713,9.674,0.564,13.991,10.780999999999999,10.731,2.4019999999999997,4.418,138.756,143.859
38,PC,James French,13,1:27.849,1900-01-01 00:19:27.012000,Green,Track,3.221,11.921,0.5379999999999999,13.299000000000001,10.14,9.062999999999999,0.537,13.149000000000001,9.929,9.693999999999999,2.221,4.137,147.009,151.092
20,PC,Don Yount,12,1:34.885,1900-01-01 00:19:35.216000,Green,Track,3.86,12.687999999999999,0.557,14.48,10.955,9.312000000000001,0.546,14.189,10.720999999999998,10.948,2.36,4.269,141.994,148.601
22,P,Ed Brown,13,1:30.307,1900-01-01 00:19:58.263000,Green,Track,3.1710000000000003,12.017999999999999,0.519,13.972000000000001,10.573,8.936,0.518,13.258,10.821,10.29,2.206,4.025,152.391,156.634
75,GTD,Kenny Habul,11,1:34.169,1900-01-01 00:20:01.095000,Green,Track,3.41,12.664000000000001,0.5720000000000001,14.863,10.734000000000002,9.902999999999999,0.5770000000000001,13.927,10.339,10.369000000000002,2.3819999999999997,4.428999999999999,138.27100000000002,140.618
57,GTD,Lawson Aschenbach,13,1:31.767,1900-01-01 00:20:06.668000,Green,Track,3.3710000000000004,12.626,0.568,13.557,10.450999999999999,9.843,0.5760000000000001,13.431,10.238999999999999,10.243,2.404,4.458,139.245,140.862
26,PC,Tomy Drissi,13,1:31.825,1900-01-01 00:20:18.013000,Green,Track,3.3169999999999997,12.447000000000001,0.552,13.692,10.673,9.429,0.55,13.630999999999998,10.408,10.4,2.314,4.412,143.281,147.52100000000002
5,P,Christian Fittipaldi,14,1:27.680,1900-01-01 00:20:17.993000,Green,Track,3.187,11.415999999999999,0.514,13.527000000000001,10.057,8.911,0.52,13.02,10.148,9.891,2.1919999999999997,4.297,153.873,156.031
93,GTD,Katherine Legge,13,1:32.263,1900-01-01 00:20:18.930000,Green,Track,3.3810000000000002,12.545,0.563,13.619000000000002,10.436,9.647,0.561,13.579,10.600999999999999,10.53,2.3819999999999997,4.419,140.481,144.628
31,P,Eric Curran,14,1:27.179,1900-01-01 00:20:19.104000,Green,Track,3.236,11.459000000000001,0.512,13.065999999999999,10.48,8.899,0.519,12.751,10.052,9.621,2.195,4.388999999999999,154.474,156.332
48,GTD,Bryan Sellers,13,1:33.389,1900-01-01 00:20:21.944000,Green,Track,3.4139999999999997,12.712,0.56,14.564,10.661,9.773,0.5710000000000001,13.46,10.467,10.415999999999999,2.3930000000000002,4.398,141.234,142.095
85,P,Misha Goikhberg,14,1:28.410,1900-01-01 00:20:23.886000,Green,Track,3.5180000000000002,12.21,0.513,13.940999999999999,10.236,8.92,0.509,13.029000000000002,10.022,9.437999999999999,2.136,3.938,154.173,159.403
55,P,Jonathan Bomarito,14,1:30.258,1900-01-01 00:20:25.989000,Green,Track,3.375,11.915,0.518,14.431,10.367,8.949,0.528,13.933,10.285,9.818999999999999,2.153,3.985,152.685,153.667
28,GTD,Daniel Morad,13,1:35.629,1900-01-01 00:20:27.373000,Green,Track,3.68,12.947000000000001,0.5720000000000001,14.43,11.41,10.079,0.578,14.040999999999999,10.423,10.67,2.376,4.423,138.27100000000002,140.374
10,P,Ricky Taylor,14,1:31.184,1900-01-01 00:20:27.373000,Green,Track,3.355,11.695,0.51,15.213,10.47,8.974,0.513,13.411,10.642000000000001,10.009,2.186,4.206,155.08,158.161
70,P,Tom Long,14,1:29.209,1900-01-01 00:20:28.016000,Green,Track,3.1489999999999996,11.362,0.505,13.595,10.602,8.923,0.515,13.352,10.828,10.163,2.204,4.011,156.616,157.546
90,P,Renger Van Der Zande,14,1:28.947,1900-01-01 00:20:28.227000,Green,Track,3.228,11.413,0.514,13.654000000000002,10.2,8.927999999999999,0.52,13.356,10.7,10.219,2.191,4.024,153.873,156.031
16,GTD,Corey Lewis,13,1:36.330,1900-01-01 00:20:28.774000,Green,Track,3.397,12.65,0.57,14.648,11.408,10.489,0.586,13.904000000000002,10.71,10.972999999999999,2.469,4.526,138.756,138.458
2,P,Scott Sharp,14,1:29.356,1900-01-01 00:20:29.436000,Green,Track,3.247,12.115,0.514,13.306,10.312000000000001,8.824,0.506,13.946,10.539000000000001,9.999,2.1319999999999997,3.9160000000000004,153.873,160.349
14,GTD,Scott Pruett,13,1:35.698,1900-01-01 00:20:30.892000,Green,Track,3.4189999999999996,12.662,0.5770000000000001,14.82,11.247,9.919,0.562,14.144,10.718,10.907,2.367,4.356,137.07299999999998,144.371
63,GTD,Christina Nielsen,13,1:35.092,1900-01-01 00:20:31.332000,Green,Track,3.783,12.995999999999999,0.565,14.885,10.722000000000001,9.78,0.564,13.78,10.782,10.488,2.383,4.364,139.984,143.859
33,GTD,Ben Keating,13,1:33.847,1900-01-01 00:20:33.177000,Green,Track,3.647,12.929,0.5660000000000001,14.085,10.950999999999999,9.754,0.568,13.689,10.448,10.448,2.367,4.395,139.737,142.846
50,GTD,Cooper MacNeil,13,1:33.203,1900-01-01 00:20:35.754000,Green,Track,3.511,12.638,0.57,14.052999999999999,10.685,9.791,0.573,13.695,10.427999999999999,10.448,2.388,4.423,138.756,141.599
73,GTD,Patrick Lindsey,13,1:32.862,1900-01-01 00:20:36.870000,Green,Track,3.415,12.852,0.5589999999999999,13.902000000000001,10.677,9.634,0.561,13.594000000000001,10.568,10.357000000000001,2.373,4.37,141.486,144.628
96,GTD,Bret Curtis,13,1:32.569,1900-01-01 00:20:37.560000,Green,Track,3.391,12.814,0.557,13.835,10.707,9.669,0.557,13.504000000000001,10.565,10.234,2.377,4.359,141.994,145.667
86,GTD,Oswaldo Negri Jr.,13,1:32.557,1900-01-01 00:20:37.979000,Green,Track,3.3989999999999996,12.64,0.562,14.048,10.524000000000001,9.709,0.565,13.606,10.529000000000002,10.217,2.369,4.388999999999999,140.731,143.60399999999998
15,GTD,Robert Alon,13,1:32.797,1900-01-01 00:20:38.951000,Green,Track,3.301,12.677,0.557,13.823,10.526,9.642999999999999,0.557,13.640999999999998,10.535,10.789000000000001,2.38,4.368,141.994,145.667
54,GTD,Jonathan Bennett,13,1:34.086,1900-01-01 00:20:51.157000,Green,Track,3.536,12.897,0.5670000000000001,14.145999999999999,10.699000000000002,9.667,0.565,13.847000000000001,10.762,10.578,2.408,4.414,139.49,143.60399999999998
38,PC,James French,14,1:29.277,1900-01-01 00:20:56.289000,Green,Track,3.2060000000000004,11.92,0.5529999999999999,13.735999999999999,10.347000000000001,9.045,0.54,13.408,10.144,9.972000000000001,2.234,4.172,143.02200000000002,150.253
20,PC,Don Yount,13,1:33.822,1900-01-01 00:21:09.038000,Green,Track,3.89,12.886,0.547,14.135,10.880999999999998,9.324,0.5479999999999999,13.965,10.57,10.552999999999999,2.307,4.216,144.59,148.059
22,P,Ed Brown,14,1:31.088,1900-01-01 00:21:29.351000,Green,Track,3.239,12.044,0.52,13.389000000000001,10.561,8.881,0.551,14.321,10.964,10.357999999999999,2.226,4.034,152.09799999999998,147.253
75,GTD,Kenny Habul,12,1:33.057,1900-01-01 00:21:34.152000,Green,Track,3.465,12.684000000000001,0.574,14.052,10.557,9.866,0.5760000000000001,13.713,10.411,10.345999999999998,2.3819999999999997,4.431,137.789,140.862
57,GTD,Lawson Aschenbach,14,1:31.034,1900-01-01 00:21:37.702000,Green,Track,3.383,12.543,0.569,13.464,10.325999999999999,9.777000000000001,0.573,13.344000000000001,10.191,10.06,2.377,4.427,139.0,141.599
5,P,Christian Fittipaldi,15,1:25.187,1900-01-01 00:21:43.180000,Green,Track,3.315,11.286,0.514,12.880999999999998,9.852,8.874,0.52,12.665,9.711,9.442,2.137,3.99,153.873,156.031
31,P,Eric Curran,15,1:25.712,1900-01-01 00:21:44.816000,Green,Track,3.3960000000000004,11.62,0.518,12.929,9.861,8.891,0.518,12.731,9.812000000000001,9.31,2.1319999999999997,3.9939999999999998,152.685,156.634
26,PC,Tomy Drissi,14,1:32.735,1900-01-01 00:21:50.748000,Green,Track,3.7260000000000004,12.597999999999999,0.5539999999999999,13.952,10.815,9.362,0.552,13.735999999999999,10.594000000000001,10.217,2.295,4.334,142.763,146.986
85,P,Misha Goikhberg,15,1:26.997,1900-01-01 00:21:50.883000,Green,Track,3.239,11.169,0.501,12.949000000000002,10.119,8.817,0.508,13.17,10.283,9.847999999999999,2.127,4.2669999999999995,157.866,159.717
55,P,Jonathan Bomarito,15,1:25.841,1900-01-01 00:21:51.830000,Green,Track,3.216,11.325,0.516,12.922,9.958,8.812000000000001,0.517,12.81,9.994,9.484,2.146,4.141,153.27700000000002,156.937
93,GTD,Katherine Legge,14,1:32.946,1900-01-01 00:21:51.876000,Green,Track,3.7889999999999997,12.712,0.5660000000000001,13.635,10.511,9.71,0.5670000000000001,13.472999999999999,10.558,10.674000000000001,2.366,4.385,139.737,143.09799999999998
10,P,Ricky Taylor,15,1:26.933,1900-01-01 00:21:54.306000,Green,Track,3.241,11.294,0.511,12.877,9.866,8.822000000000001,0.512,13.407,10.356,9.891,2.17,3.986,154.77700000000002,158.469
70,P,Tom Long,15,1:27.243,1900-01-01 00:21:55.259000,Green,Track,3.2680000000000002,12.190999999999999,0.519,13.489,10.117,8.857999999999999,0.517,12.805,9.846,9.48,2.161,3.992,152.391,156.937
48,GTD,Bryan Sellers,14,1:33.867,1900-01-01 00:21:55.811000,Green,Track,3.4989999999999997,12.780999999999999,0.563,14.094000000000001,10.698,9.731,0.5670000000000001,13.821,10.488,10.767000000000001,2.423,4.435,140.481,143.09799999999998
90,P,Renger Van Der Zande,15,1:27.766,1900-01-01 00:21:55.993000,Green,Track,3.2960000000000003,12.095,0.518,13.762,10.131,9.01,0.524,12.877,9.836,9.539,2.158,4.02,152.685,154.84
2,P,Scott Sharp,15,1:27.258,1900-01-01 00:21:56.694000,Green,Track,3.326,11.692,0.508,13.677,10.052999999999999,8.783999999999999,0.508,12.944,9.971,9.74,2.1390000000000002,3.9160000000000004,155.691,159.717
28,GTD,Daniel Morad,14,1:33.229,1900-01-01 00:22:00.602000,Green,Track,3.622,12.895999999999999,0.564,14.581,10.655999999999999,9.651,0.565,13.405,10.433,10.109,2.365,4.382,140.232,143.60399999999998
16,GTD,Corey Lewis,14,1:32.401,1900-01-01 00:22:01.175000,Green,Track,3.505,12.634,0.5670000000000001,13.913,10.588,9.849,0.5720000000000001,13.325999999999999,10.354000000000001,10.248,2.4,4.445,139.49,141.847
14,GTD,Scott Pruett,14,1:32.324,1900-01-01 00:22:03.216000,Green,Track,3.466,12.583,0.561,13.758,10.552,9.658999999999999,0.56,13.635,10.517000000000001,10.235,2.4019999999999997,4.396,140.982,144.886
63,GTD,Christina Nielsen,14,1:32.363,1900-01-01 00:22:03.695000,Green,Track,3.443,12.649000000000001,0.5579999999999999,13.68,10.607000000000001,9.602,0.562,13.652999999999999,10.462,10.402999999999999,2.377,4.367,141.74,144.371
33,GTD,Ben Keating,14,1:32.394,1900-01-01 00:22:05.571000,Green,Track,3.43,12.695,0.569,13.841,10.665,9.655,0.5670000000000001,13.525,10.368,10.312999999999999,2.372,4.394,139.0,143.09799999999998
50,GTD,Cooper MacNeil,14,1:32.970,1900-01-01 00:22:08.724000,Green,Track,3.4210000000000003,12.574000000000002,0.569,13.997,10.616,9.722999999999999,0.575,13.729000000000001,10.464,10.474,2.388,4.44,139.0,141.107
73,GTD,Patrick Lindsey,14,1:32.281,1900-01-01 00:22:09.151000,Green,Track,3.38,12.72,0.561,13.809000000000001,10.497,9.654,0.56,13.527000000000001,10.454,10.387,2.369,4.363,140.982,144.886
96,GTD,Bret Curtis,14,1:32.165,1900-01-01 00:22:09.725000,Green,Track,3.323,12.811,0.557,13.748,10.600999999999999,9.62,0.556,13.470999999999998,10.487,10.249,2.379,4.363,141.994,145.929
86,GTD,Oswaldo Negri Jr.,14,1:32.573,1900-01-01 00:22:10.552000,Green,Track,3.332,12.862,0.5660000000000001,13.856,10.513,9.701,0.565,13.603,10.436,10.312000000000001,2.404,4.423,139.737,143.60399999999998
15,GTD,Robert Alon,14,1:31.940,1900-01-01 00:22:10.891000,Green,Track,3.312,12.683,0.5589999999999999,13.827,10.628,9.683,0.56,13.509,10.35,10.133,2.3569999999999998,4.3389999999999995,141.486,144.886
