Car,Class,Driver,Lap,Lap Time,Session Time,Flag,Location,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12,SP1,SP4
54,P,Jonathan Bennett,17,1:32.924,1900-01-01 00:28:30.499000,Green,Track,3.429,12.036,0.515,14.485,10.508,9.055,0.531,15.39,10.758,10.032,2.182,4.003,153.575,152.799
48,GTD,Bryan Sellers,17,1:31.912,1900-01-01 00:28:36.220000,Green,Track,3.404,12.735999999999999,0.57,13.757,10.550999999999998,9.772,0.5760000000000001,13.177,10.409,10.172,2.377,4.4110000000000005,138.756,140.862
86,GTD,Katherine Legge,17,1:32.089,1900-01-01 00:28:36.483000,Green,Track,3.5810000000000004,12.886,0.5710000000000001,13.683,10.478,9.748,0.57,13.342,10.347000000000001,10.154,2.36,4.369,138.513,142.344
93,GTD,Justin Marks,17,1:32.037,1900-01-01 00:28:37.295000,Green,Track,3.516,12.545,0.563,13.982999999999999,10.472999999999999,9.711,0.57,13.466,10.372,10.078,2.3680000000000003,4.3919999999999995,140.481,142.344
14,GTD,Dominik Baumann,17,1:32.304,1900-01-01 00:28:37.774000,Green,Track,3.543,12.495,0.556,14.267000000000001,10.505999999999998,9.676,0.564,13.459000000000001,10.35,10.158999999999999,2.362,4.367,142.25,143.859
63,GTD,Cooper MacNeil,17,1:32.280,1900-01-01 00:28:38.342000,Green,Track,3.534,12.604000000000001,0.563,14.077,10.475,9.714,0.5660000000000001,13.448,10.505,10.104,2.3409999999999997,4.349,140.481,143.35
75,GTD,Kenny Habul,17,1:32.787,1900-01-01 00:28:39.154000,Green,Track,3.5839999999999996,12.677999999999999,0.561,14.157,10.664000000000001,9.703,0.5660000000000001,13.751,10.277000000000001,10.111,2.374,4.361000000000001,140.982,143.35
16,GTD,Michael Schein,17,1:32.970,1900-01-01 00:28:40.111000,Green,Track,3.531,12.789000000000001,0.57,13.982000000000001,10.624,9.742,0.5670000000000001,13.489,10.458,10.402000000000001,2.397,4.419,138.756,143.09799999999998
85,P,Robert Alon,17,1:27.720,1900-01-01 00:28:41.565000,Green,Track,3.072,11.163,0.515,13.431,10.207,9.017999999999999,0.535,13.318,10.222000000000001,10.095,2.155,3.989,153.575,151.657
96,GTD,Robby Foley,17,1:34.532,1900-01-01 00:28:42.983000,Green,Track,3.415,12.972999999999999,0.5720000000000001,14.395999999999999,10.789000000000001,9.824,0.5670000000000001,13.751,10.372,11.056,2.399,4.418,138.27100000000002,143.09799999999998
58,GTD,Christina Nielsen,17,1:34.817,1900-01-01 00:28:43.989000,Green,Track,3.398,12.992,0.5720000000000001,14.113,10.984000000000002,9.997,0.574,14.342,10.632,10.373,2.406,4.434,138.27100000000002,141.35299999999998
33,GTD,Ben Keating,17,1:34.617,1900-01-01 00:28:44.282000,Green,Track,3.409,12.895,0.5670000000000001,13.924000000000001,11.012,10.187999999999999,0.5720000000000001,14.095,10.699000000000002,10.477,2.3930000000000002,4.386,139.49,141.847
44,GTD,John Potter,17,1:34.696,1900-01-01 00:28:44.764000,Green,Track,3.39,12.806,0.569,14.03,10.877,9.953,0.579,14.339,10.706,10.527000000000001,2.438,4.482,139.0,140.132
5,P,Joao Barbosa,18,1:24.290,1900-01-01 00:29:39.879000,Green,Track,3.051,11.311,0.521,12.738,9.708,8.902999999999999,0.526,12.537,9.586,9.257,2.1319999999999997,4.02,151.806,154.252
22,P,Pipo Derani,18,1:24.520,1900-01-01 00:29:40.725000,Green,Track,3.0060000000000002,11.125,0.51,13.095999999999998,9.865,8.764,0.515,12.613,9.775,9.234,2.0909999999999997,3.926,155.08,157.546
99,P,Misha Goikhberg,18,1:24.858,1900-01-01 00:29:41.800000,Green,Track,3.057,11.179,0.511,12.984000000000002,10.099,8.911,0.516,12.642999999999999,9.724,9.193999999999999,2.101,3.9389999999999996,154.77700000000002,157.241
52,P,Sebastian Saavedra,18,1:25.133,1900-01-01 00:29:43.724000,Green,Track,3.0469999999999997,11.227,0.516,12.936,9.84,8.889,0.523,12.741,9.896,9.402999999999999,2.134,3.9810000000000003,153.27700000000002,155.136
2,P,Ryan Dalziel,18,1:24.644,1900-01-01 00:29:44.436000,Green,Track,3.045,11.085,0.513,12.970999999999998,9.622,8.825,0.521,12.845,9.753,9.395,2.1180000000000003,3.951,154.173,155.732
7,P,Ricky Taylor,18,1:24.225,1900-01-01 00:29:45.812000,Green,Track,2.931,11.109000000000002,0.509,12.957,9.847000000000001,8.77,0.519,12.491,9.697000000000001,9.309,2.124,3.9619999999999997,155.385,156.332
6,P,Dane Cameron,18,1:22.933,1900-01-01 00:29:47.310000,Green,Track,2.9219999999999997,10.958,0.508,12.770999999999999,9.542,8.791,0.519,12.439,9.402999999999999,9.055,2.095,3.93,155.691,156.332
31,P,Felipe Nasr,18,1:23.910,1900-01-01 00:29:50.139000,Green,Track,2.9960000000000004,11.189,0.519,12.835999999999999,9.654,8.87,0.525,12.54,9.492,9.149,2.129,4.011,152.391,154.545
77,P,Oliver Jarvis,18,1:24.535,1900-01-01 00:29:52.207000,Green,Track,3.071,11.18,0.519,12.89,9.792,8.838,0.528,12.700999999999999,9.621,9.316,2.094,3.985,152.391,153.667
10,P,Jordan Taylor,18,1:24.918,1900-01-01 00:29:53.426000,Green,Track,3.094,11.415,0.521,13.061,9.876,8.98,0.53,12.56,9.533999999999999,9.199,2.128,4.02,151.806,153.08700000000002
90,P,Tristan Vautier,18,1:25.125,1900-01-01 00:29:54.236000,Green,Track,3.1830000000000003,11.329,0.521,13.149000000000001,9.815,8.992,0.531,12.63,9.486,9.306000000000001,2.149,4.034,151.806,152.799
54,P,Jonathan Bennett,18,1:28.699,1900-01-01 00:29:59.198000,Green,Track,3.388,11.689,0.511,13.465,10.295,8.985,0.52,13.44,10.369000000000002,9.868,2.178,3.991,154.77700000000002,156.031
48,GTD,Bryan Sellers,18,1:30.923,1900-01-01 00:30:07.143000,Green,Track,3.302,12.572000000000001,0.568,13.422,10.432,9.727,0.5710000000000001,13.286,10.17,10.044,2.395,4.434,139.245,142.095
86,GTD,Katherine Legge,18,1:30.984,1900-01-01 00:30:07.467000,Green,Track,3.333,12.687000000000001,0.563,13.42,10.243,9.652999999999999,0.568,13.444,10.274000000000001,10.014,2.384,4.401,140.481,142.846
93,GTD,Justin Marks,18,1:30.882,1900-01-01 00:30:08.177000,Green,Track,3.395,12.46,0.564,13.65,10.36,9.697000000000001,0.569,13.203,10.274000000000001,9.976,2.3569999999999998,4.377,140.232,142.595
14,GTD,Dominik Baumann,18,1:30.805,1900-01-01 00:30:08.579000,Green,Track,3.342,12.432,0.557,13.780999999999999,10.298,9.675,0.563,13.249,10.218,10.0,2.342,4.348,141.994,144.114
85,P,Robert Alon,18,1:28.317,1900-01-01 00:30:09.882000,Green,Track,3.0069999999999997,11.264000000000001,0.514,13.474,10.65,8.992,0.524,13.130999999999998,10.261,10.372,2.151,3.977,153.873,154.84
63,GTD,Cooper MacNeil,18,1:31.953,1900-01-01 00:30:10.295000,Green,Track,3.447,12.552999999999999,0.564,13.849,10.283,9.67,0.5660000000000001,13.35,10.501,10.385,2.384,4.401,140.232,143.35
75,GTD,Kenny Habul,18,1:32.074,1900-01-01 00:30:11.228000,Green,Track,3.358,12.470999999999998,0.5579999999999999,14.052999999999999,10.498,9.629,0.5660000000000001,13.799000000000001,10.299000000000001,10.128,2.365,4.35,141.74,143.35
16,GTD,Michael Schein,18,1:32.497,1900-01-01 00:30:12.608000,Green,Track,3.377,12.790999999999999,0.569,14.065999999999999,10.602,9.738999999999999,0.569,13.349,10.375,10.243,2.3930000000000002,4.4239999999999995,139.0,142.595
96,GTD,Robby Foley,18,1:33.076,1900-01-01 00:30:16.059000,Green,Track,3.477,12.617,0.568,14.129000000000001,10.777999999999999,9.794,0.569,13.775,10.365,10.247,2.371,4.386,139.245,142.595
58,GTD,Christina Nielsen,18,1:33.663,1900-01-01 00:30:17.652000,Green,Track,3.4219999999999997,12.908,0.57,14.218,10.535,9.872,0.573,13.86,10.475999999999999,10.347999999999999,2.423,4.458,138.756,141.599
33,GTD,Ben Keating,18,1:33.718,1900-01-01 00:30:18.000000,Green,Track,3.446,12.729000000000001,0.563,14.737,10.671,9.708,0.568,13.583,10.327,10.526,2.397,4.463,140.481,142.846
44,GTD,John Potter,18,1:33.599,1900-01-01 00:30:18.363000,Green,Track,3.3289999999999997,12.66,0.569,14.498,10.931,9.885,0.5760000000000001,13.501,10.407,10.392999999999999,2.403,4.447,139.0,140.862
5,P,Joao Barbosa,19,1:24.051,1900-01-01 00:31:03.930000,Green,Track,2.968,11.2,0.52,12.618,9.759,8.902999999999999,0.529,12.492,9.648,9.265,2.131,4.018,152.09799999999998,153.377
22,P,Pipo Derani,19,1:23.927,1900-01-01 00:31:04.652000,Green,Track,2.9530000000000003,11.073,0.509,12.897,9.836,8.745,0.516,12.520999999999999,9.699,9.179,2.084,3.915,155.385,157.241
99,P,Misha Goikhberg,19,1:24.380,1900-01-01 00:31:06.180000,Green,Track,2.9930000000000003,11.067,0.505,12.963,9.885,8.844,0.515,12.6,9.833,9.132,2.106,3.937,156.616,157.546
52,P,Sebastian Saavedra,19,1:24.192,1900-01-01 00:31:07.916000,Green,Track,2.9760000000000004,11.1,0.511,12.620999999999999,9.796,8.886000000000001,0.52,12.600999999999999,9.738,9.325,2.138,3.98,154.77700000000002,156.031
2,P,Ryan Dalziel,19,1:24.292,1900-01-01 00:31:08.728000,Green,Track,3.1060000000000003,11.18,0.509,12.794,9.775,8.783999999999999,0.519,12.544,9.758,9.3,2.095,3.928,155.385,156.332
7,P,Ricky Taylor,19,1:23.585,1900-01-01 00:31:09.397000,Green,Track,2.935,11.005,0.508,12.948,9.68,8.751,0.516,12.465,9.577,9.18,2.0980000000000003,3.9219999999999997,155.691,157.241
6,P,Dane Cameron,19,1:23.417,1900-01-01 00:31:10.727000,Green,Track,2.864,11.015999999999998,0.509,12.762,9.715,8.828,0.519,12.437000000000001,9.537,9.154,2.125,3.951,155.385,156.332
31,P,Felipe Nasr,19,1:23.494,1900-01-01 00:31:13.633000,Green,Track,2.9810000000000003,11.140999999999998,0.518,12.6,9.681000000000001,8.921,0.526,12.434000000000001,9.434,9.123,2.134,4.001,152.685,154.252
77,P,Oliver Jarvis,19,1:24.070,1900-01-01 00:31:16.277000,Green,Track,2.949,11.055,0.519,12.92,9.617,8.896,0.532,12.642000000000001,9.707,9.123,2.113,3.997,152.391,152.512
10,P,Jordan Taylor,19,1:24.039,1900-01-01 00:31:17.465000,Green,Track,3.01,11.199000000000002,0.52,12.765999999999998,9.665,9.001,0.531,12.407,9.523,9.254,2.137,4.026,152.09799999999998,152.799
90,P,Tristan Vautier,19,1:24.155,1900-01-01 00:31:18.391000,Green,Track,3.117,11.113,0.517,12.831,9.578,8.943,0.529,12.485999999999999,9.55,9.318,2.138,4.035,152.98,153.377
48,GTD,Bryan Sellers,19,1:30.348,1900-01-01 00:31:37.491000,Green,Track,3.342,12.503,0.5670000000000001,13.335,10.275,9.725,0.5760000000000001,13.088,10.111,10.022,2.3819999999999997,4.422,139.49,140.862
85,P,Robert Alon,19,1:27.865,1900-01-01 00:31:37.747000,Green,Track,2.986,11.439,0.516,13.401,10.276,9.01,0.583,13.328,10.045,10.068999999999999,2.148,4.064,153.27700000000002,139.17
86,GTD,Katherine Legge,19,1:30.535,1900-01-01 00:31:38.002000,Green,Track,3.324,12.562000000000001,0.561,13.412,10.203,9.731,0.569,13.214,10.183,10.027000000000001,2.346,4.4030000000000005,140.982,142.595
93,GTD,Justin Marks,19,1:31.788,1900-01-01 00:31:39.965000,Green,Track,3.387,12.564,0.565,13.982000000000001,10.498,9.677,0.569,13.302,10.215,10.249,2.38,4.4,139.984,142.595
14,GTD,Dominik Baumann,19,1:31.731,1900-01-01 00:31:40.310000,Green,Track,3.387,12.404000000000002,0.556,14.094000000000001,10.457,9.661,0.565,13.347999999999999,10.408,10.119,2.369,4.363,142.25,143.60399999999998
54,P,Jonathan Bennett,19,1:41.107,1900-01-01 00:31:40.305000,Green,Pit,3.366,11.758,0.512,13.543,10.105,8.99,0.52,13.382,10.32,10.031,7.2829999999999995,11.297,154.474,156.031
63,GTD,Cooper MacNeil,19,1:31.428,1900-01-01 00:31:41.723000,Green,Track,3.471,12.571,0.562,13.727,10.353,9.65,0.568,13.255,10.347999999999999,10.107000000000001,2.403,4.413,140.731,142.846
75,GTD,Kenny Habul,19,1:31.474,1900-01-01 00:31:42.702000,Green,Track,3.335,12.52,0.5589999999999999,13.639000000000001,10.369000000000002,9.703,0.564,13.538,10.182,10.165,2.4619999999999997,4.438,141.486,143.859
16,GTD,Michael Schein,19,1:31.454,1900-01-01 00:31:44.062000,Green,Track,3.472,12.63,0.569,13.802,10.329,9.741,0.5710000000000001,13.122,10.235,10.242,2.358,4.383,139.0,142.095
96,GTD,Robby Foley,19,1:32.170,1900-01-01 00:31:48.229000,Green,Track,3.359,12.536,0.5670000000000001,14.012,10.659,9.763,0.5670000000000001,13.59,10.222000000000001,10.149,2.364,4.382,139.49,143.09799999999998
58,GTD,Christina Nielsen,19,1:32.392,1900-01-01 00:31:50.044000,Green,Track,3.363,12.739,0.569,13.824000000000002,10.45,9.847000000000001,0.5720000000000001,13.567,10.39,10.2,2.423,4.448,139.0,141.847
33,GTD,Ben Keating,19,1:32.276,1900-01-01 00:31:50.276000,Green,Track,3.438,12.53,0.562,13.923,10.757,9.646,0.565,13.535,10.413,10.176,2.365,4.3660000000000005,140.731,143.60399999999998
44,GTD,John Potter,19,1:33.020,1900-01-01 00:31:51.383000,Green,Track,3.4189999999999996,12.767999999999999,0.57,13.81,10.605,9.866,0.5760000000000001,13.470999999999998,10.43,10.610999999999999,2.423,4.471,138.756,140.862
5,P,Joao Barbosa,20,1:24.248,1900-01-01 00:32:28.178000,Green,Track,2.9739999999999998,11.25,0.521,12.743,9.777000000000001,8.87,0.527,12.626,9.597000000000001,9.211,2.1319999999999997,4.02,151.806,153.959
22,P,Pipo Derani,20,1:24.011,1900-01-01 00:32:28.663000,Green,Track,2.97,10.994000000000002,0.508,12.958,9.821,8.751,0.515,12.545,9.728,9.2,2.093,3.928,155.691,157.546
99,P,Misha Goikhberg,20,1:24.531,1900-01-01 00:32:30.711000,Green,Track,2.957,10.995999999999999,0.51,13.102,9.884,8.857999999999999,0.515,12.72,9.677,9.261000000000001,2.11,3.9410000000000003,155.08,157.546
52,P,Sebastian Saavedra,20,1:24.151,1900-01-01 00:32:32.067000,Green,Track,3.0180000000000002,11.097000000000001,0.514,12.699000000000002,9.777999999999999,8.934,0.521,12.62,9.676,9.222000000000001,2.113,3.9589999999999996,153.873,155.732
2,P,Ryan Dalziel,20,1:24.279,1900-01-01 00:32:33.007000,Green,Track,3.068,11.029000000000002,0.51,12.802,9.622,8.82,0.518,12.616,9.86,9.383,2.105,3.946,155.08,156.634
7,P,Ricky Taylor,20,1:23.818,1900-01-01 00:32:33.215000,Green,Track,2.97,10.953,0.504,12.904000000000002,9.71,8.72,0.513,12.481,9.676,9.39,2.092,3.905,156.92600000000002,158.161
6,P,Dane Cameron,20,1:23.117,1900-01-01 00:32:33.844000,Green,Track,2.8989999999999996,10.94,0.508,12.614,9.618,8.757,0.517,12.418,9.609,9.2,2.099,3.938,155.691,156.937
31,P,Felipe Nasr,20,1:23.361,1900-01-01 00:32:36.994000,Green,Track,2.911,11.120999999999999,0.519,12.697000000000001,9.719,8.892999999999999,0.526,12.292,9.333,9.221,2.128,4.001,152.391,154.252
77,P,Oliver Jarvis,20,1:23.545,1900-01-01 00:32:39.822000,Green,Track,2.904,10.989,0.52,12.79,9.558,8.851,0.529,12.491,9.642999999999999,9.157,2.116,3.997,152.09799999999998,153.377
10,P,Jordan Taylor,20,1:23.541,1900-01-01 00:32:41.006000,Green,Track,2.931,11.057,0.519,12.704,9.646,8.96,0.529,12.300999999999998,9.471,9.256,2.14,4.027,152.391,153.377
90,P,Tristan Vautier,20,1:23.632,1900-01-01 00:32:42.023000,Green,Track,3.155,10.987,0.518,12.709000000000001,9.519,8.901,0.53,12.376,9.435,9.335,2.133,4.034,152.685,153.08700000000002
85,P,Robert Alon,20,1:25.349,1900-01-01 00:33:03.096000,Green,Track,3.536,11.789000000000001,0.522,13.062999999999999,9.818,8.861,0.523,12.53,9.459,9.169,2.114,3.965,151.515,155.136
48,GTD,Bryan Sellers,20,1:30.389,1900-01-01 00:33:07.880000,Green,Track,3.367,12.469000000000001,0.568,13.648,10.235,9.709,0.574,12.975,10.026,10.002,2.385,4.431,139.245,141.35299999999998
86,GTD,Katherine Legge,20,1:30.179,1900-01-01 00:33:08.181000,Green,Track,3.545,12.694,0.564,13.388,10.13,9.743,0.57,12.987,10.082,9.787,2.3280000000000003,4.361000000000001,140.232,142.344
93,GTD,Justin Marks,20,1:30.849,1900-01-01 00:33:10.814000,Green,Track,3.384,12.409,0.563,13.629000000000001,10.449000000000002,9.645,0.568,13.242,10.166,10.043,2.359,4.3919999999999995,140.481,142.846
14,GTD,Dominik Baumann,20,1:31.210,1900-01-01 00:33:11.520000,Green,Track,3.39,12.457,0.561,13.675,10.311,9.597999999999999,0.563,13.47,10.325,10.138,2.3569999999999998,4.365,140.982,144.114
63,GTD,Cooper MacNeil,20,1:30.949,1900-01-01 00:33:12.672000,Green,Track,3.451,12.421,0.563,13.745999999999999,10.263,9.622,0.565,13.207,10.343,10.068999999999999,2.3369999999999997,4.362,140.481,143.60399999999998
75,GTD,Kenny Habul,20,1:32.095,1900-01-01 00:33:14.797000,Green,Track,3.286,12.584000000000001,0.561,14.068,10.481,9.652000000000001,0.578,13.632,10.475999999999999,10.065,2.356,4.356,140.982,140.374
16,GTD,Michael Schein,20,1:31.331,1900-01-01 00:33:15.393000,Green,Track,3.325,12.569,0.5670000000000001,13.652999999999999,10.299000000000001,9.821,0.569,13.245,10.33,10.186,2.374,4.393,139.49,142.595
96,GTD,Robby Foley,20,1:31.741,1900-01-01 00:33:19.970000,Green,Track,3.361,12.552,0.5660000000000001,13.901,10.545,9.722000000000001,0.568,13.495999999999999,10.176,10.148,2.344,4.362,139.737,142.846
33,GTD,Ben Keating,20,1:32.301,1900-01-01 00:33:22.577000,Green,Track,3.398,12.503,0.5579999999999999,14.694,10.444,9.693999999999999,0.569,13.399000000000001,10.253,10.068999999999999,2.349,4.371,141.74,142.595
58,GTD,Christina Nielsen,20,1:34.087,1900-01-01 00:33:24.131000,Green,Track,3.363,12.661,0.5660000000000001,15.155999999999999,10.832,9.853,0.5710000000000001,13.618,10.372,10.259,2.4019999999999997,4.434,139.737,142.095
44,GTD,John Potter,20,1:33.298,1900-01-01 00:33:24.681000,Green,Track,3.33,12.687999999999999,0.57,14.013,10.955,9.865,0.574,13.661,10.414000000000001,10.372,2.403,4.453,138.756,141.35299999999998
54,P,Colin Braun,20,2:03.399,1900-01-01 00:33:43.704000,Green,Track,37.434,13.097000000000001,0.52,13.616,10.359000000000002,8.898,0.517,13.079,10.061,9.708,2.146,3.964,152.09799999999998,156.937
5,P,Joao Barbosa,21,1:23.366,1900-01-01 00:33:51.544000,Green,Track,2.889,11.02,0.517,12.635,9.631,8.855,0.525,12.413,9.628,9.137,2.117,3.9989999999999997,152.98,154.545
22,P,Pipo Derani,21,1:23.595,1900-01-01 00:33:52.258000,Green,Track,2.92,10.959000000000001,0.506,12.823,9.769,8.711,0.514,12.452,9.776,9.148,2.0909999999999997,3.926,156.306,157.85299999999998
99,P,Misha Goikhberg,21,1:24.251,1900-01-01 00:33:54.962000,Green,Track,3.035,10.854000000000001,0.503,12.860999999999999,9.857000000000001,8.902000000000001,0.518,12.550999999999998,9.908,9.207,2.1109999999999998,3.944,157.238,156.634
52,P,Sebastian Saavedra,21,1:23.943,1900-01-01 00:33:56.010000,Green,Track,2.963,11.032,0.511,12.546,9.871,8.888,0.519,12.695,9.56,9.315,2.102,3.9410000000000003,154.77700000000002,156.332
7,P,Ricky Taylor,21,1:23.915,1900-01-01 00:33:57.130000,Green,Track,3.11,11.043,0.503,13.036,9.809,8.8,0.517,12.412,9.539,9.127,2.095,3.924,157.238,156.937
2,P,Ryan Dalziel,21,1:25.475,1900-01-01 00:33:58.482000,Green,Track,2.9960000000000004,11.219000000000001,0.512,13.414000000000001,9.972999999999999,8.756,0.516,12.742,9.873,9.424,2.1069999999999998,3.943,154.474,157.241
6,P,Dane Cameron,21,1:25.082,1900-01-01 00:33:58.926000,Green,Track,2.972,11.099,0.509,13.125,10.011000000000001,8.782,0.521,12.710999999999999,9.692,9.543,2.146,3.971,155.385,155.732
31,P,Felipe Nasr,21,1:22.901,1900-01-01 00:33:59.895000,Green,Track,2.935,11.055,0.517,12.517000000000001,9.613999999999999,8.878,0.524,12.282,9.396,9.073,2.123,3.987,152.98,154.84
77,P,Oliver Jarvis,21,1:23.365,1900-01-01 00:34:03.187000,Green,Track,2.9130000000000003,10.955,0.517,12.698,9.515,8.825,0.528,12.540999999999999,9.654,9.131,2.1069999999999998,3.9810000000000003,152.98,153.667
10,P,Jordan Taylor,21,1:23.582,1900-01-01 00:34:04.588000,Green,Track,2.93,11.222000000000001,0.52,12.669,9.596,8.988,0.529,12.311,9.449,9.158999999999999,2.162,4.047,152.09799999999998,153.377
90,P,Tristan Vautier,21,1:23.486,1900-01-01 00:34:05.509000,Green,Track,3.135,11.005999999999998,0.517,12.738,9.496,8.878,0.529,12.335999999999999,9.421,9.262,2.14,4.0280000000000005,152.98,153.377
85,P,Robert Alon,21,1:23.433,1900-01-01 00:34:26.529000,Green,Track,2.964,10.966,0.511,12.661,9.665,8.87,0.522,12.427,9.527000000000001,9.249,2.109,3.9619999999999997,154.77700000000002,155.434
48,GTD,Bryan Sellers,21,1:29.999,1900-01-01 00:34:37.879000,Green,Track,3.2689999999999997,12.499,0.5670000000000001,13.306,10.191,9.737,0.573,13.019,10.033,10.02,2.373,4.412,139.49,141.599
86,GTD,Katherine Legge,21,1:30.141,1900-01-01 00:34:38.322000,Green,Track,3.3810000000000002,12.533,0.564,13.269,10.125,9.66,0.568,13.205,10.119,9.948,2.378,4.391,140.232,142.846
93,GTD,Justin Marks,21,1:30.910,1900-01-01 00:34:41.724000,Green,Track,3.388,12.484000000000002,0.564,13.640999999999998,10.315,9.629,0.569,13.227,10.280999999999999,10.056000000000001,2.364,4.3919999999999995,140.232,142.595
63,GTD,Cooper MacNeil,21,1:31.259,1900-01-01 00:34:43.931000,Green,Track,3.484,12.39,0.564,13.748,10.329,9.591000000000001,0.565,13.39,10.35,10.147,2.342,4.359,140.232,143.60399999999998
75,GTD,Kenny Habul,21,1:31.104,1900-01-01 00:34:45.901000,Green,Track,3.383,12.487,0.563,13.754000000000001,10.325,9.613999999999999,0.565,13.293,10.201,10.176,2.376,4.367,140.481,143.60399999999998
16,GTD,Michael Schein,21,1:31.019,1900-01-01 00:34:46.412000,Green,Track,3.4339999999999997,12.484000000000002,0.5660000000000001,13.649000000000001,10.363,9.702,0.568,13.163,10.173,10.192,2.353,4.372,139.737,142.846
96,GTD,Robby Foley,21,1:31.765,1900-01-01 00:34:51.735000,Green,Track,3.2880000000000003,12.654000000000002,0.5670000000000001,14.034,10.527999999999999,9.68,0.564,13.448,10.19,10.072000000000001,2.362,4.378,139.49,143.859
14,GTD,Dominik Baumann,21,1:40.789,1900-01-01 00:34:52.309000,Green,Pit,3.41,12.288,0.557,13.635,10.263,9.654,0.565,13.232000000000001,10.378,10.049,5.112,11.645999999999999,141.994,143.60399999999998
33,GTD,Ben Keating,21,1:30.865,1900-01-01 00:34:53.442000,Green,Track,3.2510000000000003,12.575,0.5660000000000001,13.583,10.262,9.667,0.5660000000000001,13.34,10.152000000000001,10.146,2.367,4.39,139.737,143.35
58,GTD,Christina Nielsen,21,1:31.695,1900-01-01 00:34:55.826000,Green,Track,3.358,12.713,0.569,13.712,10.345999999999998,9.751,0.57,13.547,10.183,10.152000000000001,2.383,4.4110000000000005,139.0,142.344
44,GTD,John Potter,21,1:31.833,1900-01-01 00:34:56.514000,Green,Track,3.418,12.585999999999999,0.5670000000000001,13.610999999999999,10.384,9.795,0.575,13.482999999999999,10.270999999999999,10.247,2.425,4.471,139.49,141.107
54,P,Colin Braun,21,1:24.806,1900-01-01 00:35:08.510000,Green,Track,2.967,11.179,0.511,12.915,9.877,8.841000000000001,0.516,12.649000000000001,9.776,9.475,2.1430000000000002,3.957,154.77700000000002,157.241
5,P,Joao Barbosa,22,1:23.410,1900-01-01 00:35:14.954000,Green,Track,2.91,11.099,0.519,12.675999999999998,9.554,8.845,0.525,12.51,9.566,9.087,2.119,4.0,152.391,154.545
22,P,Pipo Derani,22,1:23.582,1900-01-01 00:35:15.840000,Green,Track,2.937,10.981,0.507,12.911,9.703,8.695,0.514,12.532,9.666,9.146,2.079,3.911,155.998,157.85299999999998
99,P,Misha Goikhberg,22,1:24.121,1900-01-01 00:35:19.083000,Green,Track,3.0260000000000002,10.889000000000001,0.503,12.922,9.911,8.847000000000001,0.516,12.547,9.707,9.227,2.095,3.931,157.238,157.241
52,P,Sebastian Saavedra,22,1:24.023,1900-01-01 00:35:20.033000,Green,Track,3.005,11.07,0.51,12.674000000000001,9.802999999999999,8.869,0.516,12.645999999999999,9.641,9.248,2.102,3.9389999999999996,155.08,157.241
7,P,Ricky Taylor,22,1:23.396,1900-01-01 00:35:20.526000,Green,Track,2.94,11.023,0.506,12.605,9.652000000000001,8.776,0.516,12.408,9.585,9.351,2.104,3.93,156.306,157.241
2,P,Ryan Dalziel,22,1:23.971,1900-01-01 00:35:22.453000,Green,Track,3.029,11.202,0.511,12.708,9.731,8.787,0.519,12.427999999999999,9.775,9.266,2.089,3.926,154.77700000000002,156.332
6,P,Dane Cameron,22,1:24.062,1900-01-01 00:35:22.988000,Green,Track,3.0039999999999996,11.165,0.509,12.975,9.665,8.742,0.52,12.503,9.6,9.312999999999999,2.115,3.951,155.385,156.031
31,P,Felipe Nasr,22,1:23.784,1900-01-01 00:35:23.679000,Green,Track,2.9160000000000004,11.059000000000001,0.513,12.725999999999999,9.812000000000001,8.87,0.537,12.47,9.45,9.309,2.135,3.987,154.173,151.092
77,P,Oliver Jarvis,22,1:23.103,1900-01-01 00:35:26.290000,Green,Track,2.9189999999999996,10.927,0.519,12.700999999999999,9.466000000000001,8.837,0.528,12.517999999999999,9.581,9.036,2.0980000000000003,3.9730000000000003,152.391,153.667
10,P,Jordan Taylor,22,1:23.406,1900-01-01 00:35:27.994000,Green,Track,2.943,11.202,0.52,12.613,9.592,8.93,0.529,12.228,9.55,9.16,2.121,4.018,152.09799999999998,153.377
90,P,Tristan Vautier,22,1:23.232,1900-01-01 00:35:28.741000,Green,Track,3.071,11.033,0.517,12.623,9.44,8.911,0.53,12.275,9.532,9.179,2.1180000000000003,4.003,152.98,153.08700000000002
85,P,Robert Alon,22,1:23.090,1900-01-01 00:35:49.619000,Green,Track,2.9419999999999997,10.886,0.51,12.796,9.655,8.875,0.524,12.315,9.457,9.074,2.101,3.955,155.08,154.84
86,GTD,Katherine Legge,22,1:29.755,1900-01-01 00:36:08.077000,Green,Track,3.263,12.417,0.564,13.337,10.119,9.629,0.5660000000000001,13.023,10.19,9.908999999999999,2.354,4.3839999999999995,140.232,143.35
63,GTD,Cooper MacNeil,22,1:30.844,1900-01-01 00:36:14.775000,Green,Track,3.5039999999999996,12.384,0.562,13.703,10.279000000000002,9.627,0.5670000000000001,13.255,10.272,9.997,2.334,4.36,140.731,143.09799999999998
75,GTD,Kenny Habul,22,1:30.814,1900-01-01 00:36:16.715000,Green,Track,3.2939999999999996,12.515,0.56,13.710999999999999,10.284,9.671,0.5670000000000001,13.325999999999999,10.208,10.013,2.332,4.333,141.234,143.09799999999998
